locus_tag,chromosome,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,protein_abundance,rna_level,essential,replication_timing
YML128C,chrXIII,MSC1,0,0,1542,0.0,0.4221789883268482,98.0,6.756652049058741,1.0,35.81
YML129C,chrXIII,COX14,0,0,213,0.0,0.4272300469483568,32.2,3.298270905464697,0.0,33.93
YML130C,chrXIII,ERO1,0,0,1692,0.0,0.3723404255319149,87.7,16.683486813078677,1.0,36.71
YML131W,chrXIII,YML131W,1,1,1098,0.0009107468123861,0.3934426229508196,16.6,2.529741762443789,0.0,37.23
YML132W,chrXIII,COS3,0,0,1140,0.0,0.3763157894736842,2.14,,,42.73
YML133C,chrXIII,YML133C,0,0,4125,0.0,0.4557575757575757,0.881,,,42.73
YML133W-A,chrXIII,YML133W-A,0,0,576,0.0,0.5017361111111112,5.74,,,42.73
YML133W-B,chrXIII,YML133W-B,0,0,483,0.0,0.4554865424430642,,,,42.73
YMR001C,chrXIII,CDC5,0,0,2118,0.0,0.3692162417374882,7.71,1.1527937145313487,1.0,22.32
YMR001C-A,chrXIII,YMR001C-A,0,0,231,0.0,0.316017316017316,,0.6404409525174152,0.0,21.84
YMR002W,chrXIII,MIX17,0,0,471,0.0,0.4968152866242038,208.0,6.08418904891546,0.0,21.31
YMR003W,chrXIII,AIM34,0,0,597,0.0,0.3618090452261306,7.82,0.7365070953950285,0.0,21.91
YMR004W,chrXIII,MVP1,0,0,1536,0.0,0.3743489583333333,17.8,2.081433095681596,0.0,22.43
YMR005W,chrXIII,TAF4,0,0,1167,0.0,0.4113110539845758,38.6,3.554447286471668,1.0,22.38
YMR006C,chrXIII,PLB2,0,0,2121,0.0,0.4172560113154172,5.17,2.9460283815801085,0.0,21.24
YMR007W,chrXIII,YMR007W,0,0,381,0.0,0.4146981627296588,2.57,0.7044850477691579,0.0,21.83
YMR008C,chrXIII,PLB1,0,0,1995,0.0,0.4215538847117794,20.6,2.177499238559215,0.0,22.31
YMR009W,chrXIII,ADI1,0,0,540,0.0,0.4148148148148148,30.3,5.795990620282634,0.0,21.39
YMR010W,chrXIII,YMR010W,0,0,1218,0.0,0.3579638752052545,5.58,1.3129039526606996,0.0,19.97
YMR011W,chrXIII,HXT2,0,0,1626,0.0,0.3985239852398524,81.8,4.034778000859731,0.0,20.27
YMR012W,chrXIII,CLU1,0,0,3834,0.0,0.3721961398017736,316.0,6.020144953663722,0.0,22.6
YMR013C,chrXIII,SEC59,0,0,1560,0.0,0.3512820512820512,0.401,0.7685291430208995,1.0,24.17
YMR013C-A,chrXIII,YMR013C-A,0,0,150,0.0,0.36,,,,25.29
YMR013W-A,chrXIII,YMR013W-A,0,0,81,0.0,0.3703703703703703,0.539,0.7044850477691579,0.0,24.19
YMR014W,chrXIII,BUD22,0,0,1560,0.0,0.3717948717948718,22.1,0.960661428776124,0.0,26.47
YMR015C,chrXIII,ERG5,0,0,1617,0.0,0.383426097711812,96.2,1.2488598574089609,0.0,25.98
YMR016C,chrXIII,SOK2,1,1,2358,0.0004240882103477,0.4262086513994911,18.1,1.665146476545282,0.0,28.48
YMR017W,chrXIII,SPO20,0,0,1194,0.0,0.4045226130653266,0.93,0.0640440952517416,0.0,29.13
YMR018W,chrXIII,YMR018W,0,0,1545,0.0,0.3436893203883495,0.446,1.408970095538315,0.0,31.39
YMR019W,chrXIII,STB4,1,1,2850,0.0003508771929824,0.3757894736842105,4.28,0.6724630001432869,0.0,33.96
YMR020W,chrXIII,FMS1,0,0,1527,0.0,0.3988212180746562,7.4,1.0567275716537363,0.0,34.47
YMR021C,chrXIII,MAC1,0,0,1254,0.0,0.3987240829346092,12.0,1.505036238415928,0.0,35.8
YMR022W,chrXIII,UBC7,0,0,498,0.0,0.4076305220883534,23.9,5.411726048772145,0.0,36.58
YMR023C,chrXIII,MSS1,0,0,1581,0.0,0.3801391524351676,2.43,0.6724630001432869,0.0,37.06
YMR024W,chrXIII,MRPL3,0,0,1173,0.0,0.4049445865302642,48.5,1.4730141907900571,0.0,37.8
YMR025W,chrXIII,CSI1,0,0,888,0.0,0.3254504504504504,1.91,,0.0,38.03
YMR026C,chrXIII,PEX12,0,0,1200,0.0,0.3858333333333333,9.64,,0.0,38.23
YMR027W,chrXIII,YMR027W,0,0,1413,0.0,0.4012738853503185,78.9,5.315659905894569,0.0,37.34
YMR028W,chrXIII,TAP42,0,0,1101,0.0,0.3705722070844686,8.5,,1.0,39.57
YMR029C,chrXIII,FAR8,0,0,1572,0.0,0.366412213740458,23.7,,0.0,38.2
YMR030W,chrXIII,RSF1,0,0,1131,0.0,0.3793103448275862,7.74,0.7044850477691579,0.0,38.62
YMR030W-A,chrXIII,YMR030W-A,0,0,291,0.0,0.2886597938144329,0.122,0.0640440952517416,,39.18
YMR031C,chrXIII,EIS1,0,0,2532,0.0,0.4060031595576619,146.0,3.58646933409752,0.0,39.17
YMR031W-A,chrXIII,YMR031W-A,0,0,327,0.0,0.4220183486238532,0.581,0.0640440952517416,0.0,37.82
YMR032W,chrXIII,HOF1,0,0,2010,0.0,0.4019900497512438,6.47,,1.0,38.14
YMR033W,chrXIII,ARP9,0,0,1404,0.0,0.3554131054131054,40.4,1.857278762300504,1.0,40.04
YMR034C,chrXIII,YMR034C,0,0,1305,0.0,0.3977011494252873,0.966,1.4730141907900571,0.0,39.19
YMR035W,chrXIII,IMP2,0,0,534,0.0,0.4307116104868914,0.786,2.36963152431444,0.0,38.83
YMR036C,chrXIII,MIH1,0,0,1665,0.0,0.375975975975976,2.48,1.9213228575522483,0.0,35.21
YMR037C,chrXIII,MSN2,0,0,2115,0.0,0.3853427895981087,26.2,1.0887496192796078,0.0,36.18
YMR038C,chrXIII,CCS1,0,0,750,0.0,0.4666666666666667,341.0,8.7740410494886,0.0,34.8
YMR039C,chrXIII,SUB1,0,0,879,0.0,0.3993174061433447,72.0,7.461137096827899,0.0,33.35
YMR040W,chrXIII,YET2,0,0,483,0.0,0.3706004140786749,1.03,1.344926000286574,0.0,32.81
YMR041C,chrXIII,ARA2,0,0,1008,0.0,0.3978174603174603,14.5,0.3842645715104506,0.0,32.81
YMR042W,chrXIII,ARG80,0,0,534,0.0,0.5131086142322098,1.92,0.5763968572656736,0.0,30.47
YMR043W,chrXIII,MCM1,0,0,861,0.0,0.4657375145180023,49.4,1.953344905178124,1.0,30.81
YMR044W,chrXIII,IOC4,0,0,1428,0.0,0.399859943977591,8.33,2.625807905321399,0.0,31.25
YMR045C,chrXIII,YMR045C,0,0,5268,0.0,0.384206529992407,,,,28.44428571428572
YMR046C,chrXIII,YMR046C,0,0,1323,0.0,0.4104308390022675,,,,27.04142857142857
YMR046W-A,chrXIII,YMR046W-A,0,0,129,0.0,0.3100775193798449,,,,26.34
YMR047C,chrXIII,NUP116,0,0,3342,0.0,0.4242968282465589,39.0,0.960661428776124,1.0,27.15
YMR048W,chrXIII,CSM3,0,0,954,0.0,0.3993710691823899,8.24,0.7044850477691579,0.0,24.83
YMR049C,chrXIII,ERB1,0,0,2424,0.0,0.3910891089108911,98.4,3.3623150007164275,1.0,23.11
YMR050C,chrXIII,YMR050C,0,0,5268,0.0,0.3836370539104024,,,,27.37
YMR051C,chrXIII,YMR051C,0,0,1323,0.0,0.4081632653061224,,,,29.09
YMR052C-A,chrXIII,YMR052C-A,0,0,366,0.0,0.3360655737704918,0.584,,0.0,28.64
YMR052W,chrXIII,FAR3,0,0,615,0.0,0.3463414634146341,4.23,,0.0,28.64
YMR053C,chrXIII,STB2,1,1,2553,0.0003916960438699,0.381120250685468,0.908,,0.0,29.2
YMR054W,chrXIII,STV1,0,0,2673,0.0,0.4006734006734007,9.33,1.6011023812935348,0.0,31.03
YMR055C,chrXIII,BUB2,0,0,921,0.0,0.4364820846905538,2.38,0.7044850477691579,0.0,31.54
YMR056C,chrXIII,AAC1,0,0,930,0.0,0.4860215053763441,22.8,0.9286393811502534,0.0,32.05
YMR057C,chrXIII,YMR057C,0,0,372,0.0,0.4838709677419355,0.555,0.0640440952517416,0.0,33.08
YMR058W,chrXIII,FET3,0,0,1911,0.0,0.4437467294610152,157.0,2.1454771909333403,0.0,32.94
YMR059W,chrXIII,SEN15,0,0,387,0.0,0.3824289405684754,26.4,,1.0,32.77
YMR060C,chrXIII,SAM37,0,0,984,0.0,0.3658536585365853,11.3,,0.0,32.3
YMR061W,chrXIII,RNA14,0,0,2034,0.0,0.3529990167158309,27.5,1.0887496192796078,1.0,33.44
YMR062C,chrXIII,ARG7,0,0,1326,0.0,0.4027149321266968,187.0,3.938711857982111,0.0,35.17
YMR063W,chrXIII,RIM9,0,0,720,0.0,0.4319444444444444,0.729,0.0640440952517416,0.0,33.32
YMR064W,chrXIII,AEP1,0,0,1557,0.0,0.3538856775850995,2.7,0.7044850477691579,0.0,33.0
YMR065W,chrXIII,KAR5,0,0,1515,0.0,0.3557755775577558,0.69,1.0247055240278655,0.0,34.7
YMR066W,chrXIII,SOV1,0,0,2697,0.0,0.3385242862439748,26.6,,0.0,33.57
YMR067C,chrXIII,UBX4,0,0,1251,0.0,0.3940847322142286,23.5,,0.0,32.6
YMR068W,chrXIII,AVO2,0,0,1281,0.0,0.43871975019516,4.69,0.6084189048915472,0.0,33.82
YMR069W,chrXIII,NAT4,0,0,858,0.0,0.5186480186480187,2.53,0.0640440952517416,0.0,32.87
YMR070W,chrXIII,MOT3,0,0,1473,0.0,0.4229463679565513,27.6,2.721874048199018,1.0,34.95
YMR071C,chrXIII,TVP18,0,0,504,0.0,0.3809523809523809,93.5,8.870107192366214,1.0,32.13
YMR072W,chrXIII,ABF2,0,0,552,0.0,0.3804347826086957,640.0,4.7392630486288825,0.0,31.68
YMR073C,chrXIII,IRC21,0,0,606,0.0,0.3910891089108911,13.2,1.3769480479124443,0.0,31.23
YMR074C,chrXIII,YMR074C,0,0,438,0.0,0.4132420091324201,101.0,6.692607953806997,0.0,31.23
YMR075C-A,chrXIII,YMR075C-A,0,0,366,0.0,0.3278688524590163,8.6,,0.0,29.37
YMR075W,chrXIII,RCO1,0,0,2055,0.0,0.3425790754257907,11.1,,0.0,30.17
YMR076C,chrXIII,PDS5,0,0,3834,0.0,0.3500260824204486,22.7,0.7044850477691579,1.0,28.36
YMR077C,chrXIII,VPS20,0,0,666,0.0,0.3528528528528528,7.8,1.408970095538315,0.0,25.66
YMR078C,chrXIII,CTF18,0,0,2226,0.0,0.3800539083557951,6.73,0.3842645715104506,1.0,25.47
YMR079W,chrXIII,SEC14,0,0,915,0.0,0.3901639344262295,617.0,0.7365070953950285,1.0,25.09
YMR080C,chrXIII,NAM7,0,0,2916,0.0,0.3950617283950617,46.0,2.081433095681596,0.0,25.41
YMR081C,chrXIII,ISF1,0,0,1017,0.0,0.4041297935103244,0.924,0.4162866191363198,0.0,23.79
YMR082C,chrXIII,YMR082C,0,0,357,0.0,0.4313725490196078,0.439,0.0640440952517416,0.0,24.42
YMR083W,chrXIII,ADH3,0,0,1128,0.0,0.4219858156028369,678.0,10.791430049918462,0.0,24.43
YMR084W,chrXIII,YMR084W,0,0,789,0.0,0.3979721166032953,3.63,,0.0,26.07
YMR085W,chrXIII,YMR085W,0,0,1299,0.0,0.3964588144726713,0.689,0.1280881905034832,0.0,27.6
YMR086C-A,chrXIII,YMR086C-A,0,0,339,0.0,0.336283185840708,0.413,,0.0,28.22
YMR086W,chrXIII,SEG1,0,0,2883,0.0,0.4072147069025321,26.7,,0.0,27.88
YMR087W,chrXIII,YMR087W,0,0,855,0.0,0.3906432748538012,2.54,,0.0,27.67
YMR088C,chrXIII,VBA1,0,0,1689,0.0,0.3866193013617525,4.58,,0.0,29.9
YMR089C,chrXIII,YTA12,0,0,2478,0.0,0.3999192897497982,37.8,1.0887496192796078,0.0,29.42
YMR090W,chrXIII,YMR090W,0,0,684,0.0,0.4049707602339181,80.3,2.56176381006966,0.0,29.77
YMR091C,chrXIII,NPL6,0,0,1308,0.0,0.3922018348623853,56.7,2.36963152431444,0.0,29.92
YMR092C,chrXIII,AIP1,0,0,1848,0.0,0.4096320346320346,148.0,6.372387477548292,0.0,30.16
YMR093W,chrXIII,UTP15,0,0,1542,0.0,0.4053177691309987,158.0,0.2561763810069664,1.0,29.09
YMR094W,chrXIII,CTF13,1,1,1437,0.0006958942240779,0.34794711203897,0.746,,1.0,29.36
YMR095C,chrXIII,SNO1,0,0,675,0.0,0.4014814814814815,3.34,,0.0,30.17
YMR096W,chrXIII,SNZ1,0,0,894,0.0,0.4295302013422818,23.7,0.3202204762587075,0.0,29.26
YMR097C,chrXIII,MTG1,0,0,1104,0.0,0.3686594202898551,2.66,1.79323466704876,0.0,29.13
YMR098C,chrXIII,ATP25,0,0,1839,0.0,0.3681348558999456,3.61,0.5123527620139329,0.0,28.1
YMR099C,chrXIII,YMR099C,0,0,894,0.0,0.3859060402684564,264.0,4.547130762873646,0.0,27.35
YMR100W,chrXIII,MUB1,0,0,1863,0.0,0.3623188405797101,0.184,1.7612126194228943,0.0,26.9
YMR101C,chrXIII,SRT1,0,0,1032,0.0,0.3410852713178294,1.75,0.1921322857552254,0.0,25.91
YMR102C,chrXIII,YMR102C,0,0,2505,0.0,0.4003992015968063,9.74,1.665146476545282,0.0,25.33
YMR103C,chrXIII,YMR103C,0,0,363,0.0,0.509641873278237,0.981,1.2808819050348323,0.0,26.45
YMR104C,chrXIII,YPK2,0,0,2034,0.0,0.4011799410029498,13.3,0.2561763810069664,0.0,26.52
YMR105C,chrXIII,PGM2,0,0,1710,0.0,0.4116959064327485,251.0,8.133600096971186,0.0,25.53
YMR105W-A,chrXIII,YMR105W-A,0,0,195,0.0,0.3692307692307692,,,0.0,25.03
YMR106C,chrXIII,YKU80,0,0,1890,0.0,0.3952380952380952,23.5,,0.0,26.0
YMR107W,chrXIII,SPG4,0,0,348,0.0,0.425287356321839,6.35,0.1921322857552254,0.0,26.24
YMR108W,chrXIII,ILV2,0,0,2064,0.0,0.4355620155038759,576.0,4.803307143880619,0.0,26.63
YMR109W,chrXIII,MYO5,1,1,3660,0.0002732240437158,0.4002732240437158,57.0,1.9853669528039968,0.0,27.4
YMR110C,chrXIII,HFD1,0,0,1599,0.0,0.3721075672295184,29.9,4.547130762873646,0.0,27.54
YMR111C,chrXIII,YMR111C,0,0,1389,0.0,0.413966882649388,3.89,0.7365070953950285,0.0,27.37
YMR112C,chrXIII,MED11,0,0,396,0.0,0.3964646464646464,11.9,3.394337048342306,1.0,27.93
YMR113W,chrXIII,FOL3,0,0,1284,0.0,0.3948598130841121,12.4,,1.0,25.5
YMR114C,chrXIII,YMR114C,0,0,1107,0.0,0.4173441734417344,3.74,,0.0,26.35
YMR115W,chrXIII,MGR3,0,0,1506,0.0,0.3758300132802125,19.9,0.7685291430208995,0.0,26.21
YMR116C,chrXIII,ASC1,0,0,960,0.0,0.4572916666666666,4717.0,192.8687928506208,0.0,24.77
YMR117C,chrXIII,SPC24,0,0,642,0.0,0.35202492211838,22.6,0.1921322857552254,1.0,24.78
YMR118C,chrXIII,SHH3,0,0,591,0.0,0.416243654822335,0.693,0.0640440952517416,0.0,24.78
YMR119W,chrXIII,ASI1,0,0,1875,0.0,0.3621333333333333,3.44,,0.0,23.51
YMR119W-A,chrXIII,YMR119W-A,0,0,375,0.0,0.3466666666666667,0.579,18.060434860991087,0.0,23.1
YMR120C,chrXIII,ADE17,0,0,1779,0.0,0.4137155705452501,777.0,22.09521286185085,0.0,25.04
YMR121C,chrXIII,RPL15B,0,0,615,0.0,0.4422764227642276,1773.0,5.315659905894569,0.0,24.22
YMR122C,chrXIII,YMR122C,0,0,375,0.0,0.4906666666666666,0.961,0.0320220476258708,0.0,24.11
YMR122W-A,chrXIII,YMR122W-A,0,0,255,0.0,0.4980392156862745,53.0,66.28563858555313,,24.11
YMR123W,chrXIII,PKR1,1,1,369,0.002710027100271,0.4254742547425474,264.0,5.315659905894569,0.0,25.81
YMR124W,chrXIII,EPO1,0,0,2832,0.0,0.3990112994350282,16.8,1.7612126194228943,0.0,24.47
YMR125W,chrXIII,STO1,0,0,2586,0.0,0.3437741686001547,66.9,1.537058286041802,0.0,25.16
YMR126C,chrXIII,DLT1,0,0,1029,0.0,0.358600583090379,1.84,0.44830866676219,0.0,25.16
YMR127C,chrXIII,SAS2,0,0,1017,0.0,0.3785644051130777,2.6,0.2561763810069664,0.0,25.43
YMR128W,chrXIII,ECM16,0,0,3804,0.0,0.3822292323869611,31.0,0.8005511906467704,1.0,25.2
YMR129W,chrXIII,POM152,0,0,4014,0.0,0.3652217239661185,34.6,2.721874048199018,0.0,22.77
YMR130W,chrXIII,YMR130W,0,0,909,0.0,0.3674367436743674,23.9,1.4730141907900571,0.0,21.84
YMR131C,chrXIII,RRB1,0,0,1536,0.0,0.40234375,143.0,7.877423715964217,1.0,21.22
YMR132C,chrXIII,JLP2,0,0,627,0.0,0.3524720893141946,5.11,0.7365070953950285,0.0,20.92
YMR133W,chrXIII,REC114,0,0,1287,0.0,0.3822843822843823,0.46,0.1280881905034832,0.0,21.66
YMR134W,chrXIII,ERG29,0,0,714,0.0,0.3529411764705882,16.3,0.7685291430208995,1.0,21.62
YMR135C,chrXIII,GID8,0,0,1368,0.0,0.4181286549707602,12.5,2.7538960958248926,0.0,21.84
YMR135W-A,chrXIII,YMR135W-A,0,0,534,0.0,0.4531835205992509,0.546,0.0640440952517416,0.0,23.49
YMR136W,chrXIII,GAT2,0,0,1683,0.0,0.392156862745098,0.494,,0.0,23.23
YMR137C,chrXIII,PSO2,0,0,1986,0.0,0.3580060422960725,1.99,,0.0,23.78
YMR138W,chrXIII,CIN4,0,0,576,0.0,0.4149305555555556,3.45,0.7044850477691579,0.0,22.99
YMR139W,chrXIII,RIM11,0,0,1113,0.0,0.3737646001796945,21.8,2.657829952947268,0.0,23.38
YMR140W,chrXIII,SIP5,1,1,1470,0.0006802721088435,0.3959183673469387,12.1,0.8966173335243822,0.0,24.06
YMR141C,chrXIII,YMR141C,0,0,309,0.0,0.3559870550161812,0.647,0.5443748096398037,0.0,23.74
YMR141W-A,chrXIII,YMR141W-A,0,0,225,0.0,0.3777777777777777,,,,24.12
YMR142C,chrXIII,RPL13B,0,0,600,0.0,0.4416666666666666,2390.0,43.2938083901775,0.0,24.12
YMR143W,chrXIII,RPS16A,0,0,432,0.0,0.3981481481481481,1427.0,29.78050429205976,0.0,24.22
YMR144W,chrXIII,YMR144W,0,0,1029,0.0,0.3809523809523809,9.27,0.6404409525174152,0.0,24.17
YMR145C,chrXIII,NDE1,0,0,1683,0.0,0.4105763517528223,150.0,9.798746573516468,0.0,25.78
YMR146C,chrXIII,TIF34,0,0,1044,0.0,0.4262452107279693,416.0,5.251615810642798,1.0,27.15
YMR147W,chrXIII,YMR147W,0,0,672,0.0,0.3973214285714285,5.52,0.2881984286328367,0.0,25.54
YMR148W,chrXIII,OSW5,0,0,447,0.0,0.4272930648769575,25.6,0.6404409525174152,0.0,27.86
YMR149W,chrXIII,SWP1,0,0,861,0.0,0.4169570267131243,83.4,,1.0,27.86
YMR150C,chrXIII,IMP1,0,0,573,0.0,0.4118673647469459,4.27,,0.0,26.96
YMR151W,chrXIII,YIM2,0,0,438,0.0,0.3493150684931507,0.435,0.0640440952517416,0.0,27.69
YMR152W,chrXIII,YIM1,1,1,1098,0.0009107468123861,0.3843351548269581,47.6,2.497719714817923,0.0,28.1
YMR153C-A,chrXIII,YMR153C-A,0,0,336,0.0,0.3809523809523809,0.569,,0.0,29.52
YMR153W,chrXIII,NUP53,0,0,1428,0.0,0.392156862745098,28.9,,0.0,27.64
YMR154C,chrXIII,RIM13,0,0,2184,0.0,0.3685897435897436,0.9,,0.0,28.12
YMR155W,chrXIII,YMR155W,0,0,1644,0.0,0.3838199513381995,0.681,0.2561763810069664,0.0,30.23
YMR156C,chrXIII,TPP1,0,0,717,0.0,0.3849372384937238,1.2,0.5123527620139329,0.0,31.94
YMR157C,chrXIII,AIM36,0,0,768,0.0,0.390625,36.4,1.4730141907900571,0.0,32.04
YMR158C-A,chrXIII,YMR158C-A,0,0,138,0.0,0.3405797101449275,,,0.0,33.94
YMR158W,chrXIII,MRPS8,0,0,468,0.0,0.391025641025641,39.2,2.529741762443789,0.0,32.04
YMR158W-B,chrXIII,YMR158W-B,0,0,321,0.0,0.367601246105919,0.373,,0.0,33.7
YMR159C,chrXIII,ATG16,0,0,453,0.0,0.3686534216335541,3.22,,0.0,33.7
YMR160W,chrXIII,YMR160W,0,0,2451,0.0,0.3688290493676051,3.14,1.729190571797024,0.0,33.73
YMR161W,chrXIII,HLJ1,0,0,675,0.0,0.4251851851851851,32.0,7.557203239705512,0.0,33.22
YMR162C,chrXIII,DNF3,0,0,4971,0.0,0.3771876885938443,4.02,0.224154333381095,0.0,33.84
YMR163C,chrXIII,INP2,0,0,2118,0.0,0.3569405099150141,8.63,0.7365070953950285,0.0,37.11
YMR164C,chrXIII,MSS11,0,0,2277,0.0,0.3886693017127799,2.5,0.8325732382726408,1.0,34.36
YMR165C,chrXIII,PAH1,0,0,2589,0.0,0.4098107377365778,12.0,0.6404409525174152,0.0,35.19
YMR166C,chrXIII,YMR166C,0,0,1107,0.0,0.4290876242095754,2.67,0.2881984286328367,0.0,33.94
YMR167W,chrXIII,MLH1,0,0,2310,0.0,0.3774891774891775,5.3,0.8325732382726408,0.0,32.24
YMR168C,chrXIII,CEP3,0,0,1827,0.0,0.3694581280788177,5.49,0.8645952858985118,1.0,33.68
YMR169C,chrXIII,ALD3,0,0,1521,0.0,0.410913872452334,65.4,1.6331244289194151,0.0,31.96
YMR170C,chrXIII,ALD2,0,0,1521,0.0,0.4174884944115713,50.4,2.1454771909333403,0.0,29.07
YMR171C,chrXIII,EAR1,0,0,1653,0.0,0.3920145190562613,4.94,1.4730141907900571,0.0,29.55
YMR172C-A,chrXIII,YMR172C-A,0,0,384,0.0,0.3828125,0.476,,0.0,26.76
YMR172W,chrXIII,HOT1,0,0,2160,0.0,0.4101851851851852,4.81,,0.0,27.75
YMR173W,chrXIII,DDR48,0,0,1293,0.0,0.3921113689095127,297.0,,0.0,26.73
YMR173W-A,chrXIII,YMR173W-A,0,0,1185,0.0,0.3924050632911392,1.03,,0.0,26.73
YMR174C,chrXIII,PAI3,0,0,207,0.0,0.4251207729468599,25.1,,0.0,27.64
YMR175W,chrXIII,SIP18,0,0,240,0.0,0.4166666666666667,6.09,,0.0,26.83
YMR175W-A,chrXIII,YMR175W-A,0,0,195,0.0,0.3282051282051282,0.114,0.0640440952517416,0.0,26.83
YMR176W,chrXIII,ECM5,1,1,4236,0.0002360717658168,0.3623701605288008,1.34,0.5763968572656736,0.0,26.19
YMR177W,chrXIII,MMT1,0,0,1533,0.0,0.3874755381604696,7.53,2.36963152431444,0.0,26.09
YMR178W,chrXIII,YMR178W,0,0,825,0.0,0.3721212121212121,81.7,1.729190571797024,0.0,26.25
YMR179W,chrXIII,SPT21,1,1,2277,0.0004391743522178,0.3763724198506807,2.62,0.7044850477691579,1.0,26.41
YMR180C,chrXIII,CTL1,0,0,963,0.0,0.3956386292834891,0.494,0.9926834764019952,0.0,27.29
YMR181C,chrXIII,YMR181C,0,0,465,0.0,0.4086021505376344,1.78,1.9853669528039968,0.0,27.14
YMR182C,chrXIII,RGM1,0,0,636,0.0,0.4512578616352201,8.26,0.4803307143880623,0.0,25.55
YMR182W-A,chrXIII,YMR182W-A,0,0,87,0.0,0.3793103448275862,,0.1921322857552254,0.0,26.47
YMR183C,chrXIII,SSO2,0,0,888,0.0,0.4144144144144144,126.0,11.111650526177172,0.0,25.79
YMR184W,chrXIII,ADD37,0,0,597,0.0,0.3986599664991624,44.4,2.8499622387025063,0.0,25.07
YMR185W,chrXIII,RTP1,1,1,2946,0.0003394433129667,0.3438560760353021,2.67,0.960661428776124,1.0,25.25
YMR186W,chrXIII,HSC82,0,0,2118,0.0,0.3852691218130311,2455.0,27.314806624867806,0.0,24.66
YMR187C,chrXIII,YMR187C,0,0,1296,0.0,0.3618827160493827,0.749,0.5123527620139329,0.0,24.44
YMR188C,chrXIII,MRPS17,0,0,714,0.0,0.3655462184873949,58.5,1.79323466704876,0.0,24.18
YMR189W,chrXIII,GCV2,0,0,3105,0.0,0.3993558776167472,145.0,1.9213228575522483,0.0,23.25
YMR190C,chrXIII,SGS1,0,0,4344,0.0,0.3906537753222836,2.15,0.1921322857552254,1.0,24.74
YMR191W,chrXIII,SPG5,0,0,1122,0.0,0.3983957219251337,1.33,2.56176381006966,0.0,23.25
YMR192W,chrXIII,GYL1,0,0,2163,0.0,0.3712436430883032,20.9,0.2561763810069664,0.0,23.14
YMR193C-A,chrXIII,YMR193C-A,0,0,387,0.0,0.330749354005168,0.457,,0.0,24.36
YMR193W,chrXIII,MRPL24,0,0,777,0.0,0.3616473616473616,23.9,2.337609476688573,0.0,23.54
YMR194C-A,chrXIII,YMR194C-A,0,0,225,0.0,0.4311111111111111,0.65,,0.0,25.09
YMR194C-B,chrXIII,CMC4,0,0,222,0.0,0.4504504504504504,3.14,1.4730141907900571,0.0,25.09
YMR194W,chrXIII,RPL36A,0,0,303,0.0,0.4191419141914191,2018.0,21.90308057609562,0.0,24.45
YMR195W,chrXIII,ICY1,0,0,384,0.0,0.4348958333333333,4.68,7.909445763590089,0.0,25.85
YMR196W,chrXIII,YMR196W,0,0,3267,0.0,0.4046525864707683,30.3,0.960661428776124,0.0,27.63
YMR197C,chrXIII,VTI1,0,0,654,0.0,0.3853211009174312,50.2,7.236982763446806,1.0,29.95
YMR198W,chrXIII,CIK1,0,0,1785,0.0,0.3787114845938375,2.14,0.7685291430208995,1.0,29.22
YMR199W,chrXIII,CLN1,0,0,1641,0.0,0.3808653260207191,2.58,1.4409921431641817,0.0,29.92
YMR200W,chrXIII,ROT1,0,0,771,0.0,0.4020752269779507,28.6,4.419042572370174,1.0,31.86
YMR201C,chrXIII,RAD14,0,0,1116,0.0,0.4032258064516129,11.2,3.45838114359405,0.0,30.7
YMR202W,chrXIII,ERG2,0,0,669,0.0,0.4394618834080717,274.0,4.066800048485603,0.0,32.31
YMR203W,chrXIII,TOM40,0,0,1164,0.0,0.415807560137457,196.0,2.91400633395425,1.0,32.91
YMR204C,chrXIII,INP1,0,0,1263,0.0,0.3681710213776722,3.43,0.3842645715104506,0.0,32.73
YMR205C,chrXIII,PFK2,0,0,2880,0.0,0.4315972222222222,1133.0,21.03848529019712,0.0,33.49
YMR206W,chrXIII,YMR206W,0,0,942,0.0,0.4469214437367304,0.791,0.1280881905034832,0.0,34.38
YMR207C,chrXIII,HFA1,0,0,6372,0.0,0.3855932203389831,6.78,0.6724630001432869,0.0,33.32
YMR208W,chrXIII,ERG12,0,0,1332,0.0,0.4054054054054054,79.4,2.8179401910766355,1.0,32.91
YMR209C,chrXIII,YMR209C,0,0,1374,0.0,0.3893740902474527,11.8,0.4803307143880623,0.0,34.65
YMR210W,chrXIII,YMR210W,0,0,1350,0.0,0.3903703703703703,3.34,1.0567275716537363,0.0,34.01
YMR211W,chrXIII,DML1,1,1,1428,0.0007002801120448,0.3739495798319328,3.09,0.8005511906467704,1.0,34.95
YMR212C,chrXIII,EFR3,0,0,2349,0.0,0.3537675606641124,30.6,1.1527937145313487,,37.05
YMR213W,chrXIII,CEF1,0,0,1773,0.0,0.4224478285391991,4.02,1.537058286041802,1.0,34.44
YMR214W,chrXIII,SCJ1,0,0,1134,0.0,0.4523809523809524,52.2,4.00275595323386,0.0,38.39
YMR215W,chrXIII,GAS3,0,0,1575,0.0,0.3980952380952381,77.3,1.3769480479124443,0.0,38.15
YMR216C,chrXIII,SKY1,0,0,2229,0.0,0.4087034544638852,32.5,0.6404409525174152,0.0,38.28
YMR217W,chrXIII,GUA1,0,0,1578,0.0,0.4144486692015209,580.0,16.939663194085696,0.0,40.99
