locus_tag,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,strand,protein_abundance,rna_level,essential,ori_distance
b3428,glgP,0,0,2445,0.0,0.5104294478527608,-,135.0,7.824461524906344,0.0,0.15613578958525973
b3429,glgA,0,0,1431,0.0,0.5499650593990216,-,316.0,8.04350354483829,0.0,0.15529169356082706
b3430,glgC,0,0,1293,0.0,0.5274555297757154,-,312.0,8.359627366554962,0.0,0.1547039717755661
b3431,glgX,0,0,1971,0.0,0.5438863521055302,-,13.5,7.448530618768605,0.0,0.15399215624092458
b3432,glgB,0,0,2184,0.0,0.532967032967033,-,84.5,8.218414246958739,0.0,0.15309721624973177
b3433,asd,0,0,1101,0.0,0.5431425976385105,-,1634.0,10.448607428468232,1.0,0.1522712172304171
b3434,yhgN,0,0,591,0.0,0.5025380710659898,+,0.031,4.587382117993505,0.0,0.15182267003213512
b3437,gntK,0,0,525,0.0,0.4990476190476191,-,16.1,3.563064815668452,0.0,0.15097771224555395
b3438,gntR,1,1,993,0.0010070493454179,0.5458207452165156,-,91.1,6.620810095555348,0.0,0.15058991927873955
b3439,yhhW,0,0,693,0.0,0.5252525252525253,-,157.0,5.297891802143281,0.0,0.1501293074103789
b3440,yhhX,0,0,1035,0.0,0.5091787439613527,-,114.0,6.881322311359249,0.0,0.14970316602795727
b3441,yhhY,0,0,486,0.0,0.5205761316872428,+,5.42,4.734206167644126,0.0,0.14923092037059218
b3442,yhhZ,0,0,1176,0.0,0.3401360544217687,+,1.09,0.7504109297554667,0.0,0.1487698776211573
b3443,yrhA,0,0,492,0.0,0.2865853658536585,+,,0.6391421318700584,0.0,0.14824377182951243
b3444,insA,0,0,273,0.0,0.5347985347985348,+,0.189,0.4752900341082571,0.0,0.14826660852644705
b3445,insB1,0,0,501,0.0,0.5489021956087824,+,,0.2024123993917391,0.0,0.14813389715558167
b3446,yrhB,0,0,282,0.0,0.4574468085106383,+,,3.332319916613558,0.0,0.14771464987034788
b3447,ggt,1,1,1740,0.0005747126436781,0.5511494252873563,-,87.0,6.094579603231577,0.0,0.14726179386132351
b3448,yhhA,0,0,438,0.0,0.5182648401826484,+,278.0,6.1208301389272,0.0,0.14673999688042103
b3449,ugpQ,0,0,741,0.0,0.5654520917678812,-,43.7,5.785319150438634,0.0,0.14649094761951134
b3450,ugpC,0,0,1068,0.0,0.5777153558052435,-,69.9,5.022147577555825,0.0,0.14610143112839996
b3451,ugpE,1,1,843,0.0011862396204033,0.5456702253855279,-,0.025,3.6106932913753833,0.0,0.14568821617820552
b3452,ugpA,0,0,885,0.0,0.559322033898305,-,,3.2621294635401314,0.0,0.14531636581113794
b3453,ugpB,0,0,1314,0.0,0.5380517503805176,-,528.0,5.5760680623109895,0.0,0.14479930852205206
b3454,livF,0,0,711,0.0,0.569620253164557,-,85.5,7.637763552113853,0.0,0.14419047356415346
b3455,livG,0,0,765,0.0,0.5542483660130719,-,123.0,7.561535519296101,0.0,0.14387075980706868
b3456,livM,0,0,1275,0.0,0.5662745098039216,-,3.56,7.259150521869698,0.0,0.14343169199241995
b3457,livH,0,0,924,0.0,0.5627705627705628,-,0.334,6.936197513777536,0.0,0.14295815369183212
b3458,livK,0,0,1107,0.0,0.5420054200542005,-,559.0,8.694406089885543,0.0,0.1424992653477684
b3459,panM,0,0,381,0.0,0.5695538057742782,+,26.4,4.775659342961812,0.0,0.1419951344909097
b3460,livJ,0,0,1101,0.0,0.5458673932788374,-,4945.0,10.029641206560584,0.0,0.14159398421079392
b3461,rpoH,0,0,852,0.0,0.5434272300469484,-,46.1,8.596446130021619,1.0,0.14105538286799613
b3462,ftsX,0,0,1056,0.0,0.5321969696969697,-,34.7,6.482716827757122,1.0,0.14053789469783604
b3463,ftsE,0,0,666,0.0,0.566066066066066,-,142.0,6.917778401813355,1.0,0.14016906049828812
b3464,ftsY,0,0,1491,0.0,0.5358819584171697,-,303.0,6.683175824234658,1.0,0.1397024162948881
b3465,rsmD,1,1,594,0.0016835016835016,0.5420875420875421,+,9.46,5.888606540537603,0.0,0.13918751341117344
b3466,yhhL,0,0,267,0.0,0.4606741573033708,+,0.02,5.0556759442397805,0.0,0.1390056815978449
b3467,yhhM,0,0,357,0.0,0.5154061624649859,-,14.9,5.940360523259041,0.0,0.1388690922973114
b3468,yhhN,0,0,624,0.0,0.5673076923076923,+,0.156,6.182604574948631,0.0,0.13859591369624435
b3469,zntA,0,0,2196,0.0,0.5833333333333334,+,33.2,4.515699068534411,0.0,0.13795562441992634
b3470,tusA,0,0,243,0.0,0.5390946502057613,-,58.6,6.416825590631034,0.0,0.1373855687587092
b3471,yhhQ,0,0,663,0.0,0.5098039215686274,+,0.21,5.02003883887796,0.0,0.13709429315252414
b3472,dcrB,0,0,555,0.0,0.5243243243243243,+,314.0,7.684949539597067,0.0,0.1367995704977452
b3473,yhhS,0,0,1215,0.0,0.568724279835391,-,1.18,4.615965068637454,0.0,0.13641565546059894
b3474,yhhT,0,0,1047,0.0,0.5148042024832856,+,0.117,4.409215023492331,0.0,0.1358705909016876
b3475,acpT,0,0,585,0.0,0.5658119658119658,+,2.05,5.995542039933807,0.0,0.13549443172387762
b3476,nikA,0,0,1572,0.0,0.5343511450381679,+,15.7,2.701320192540056,0.0,0.13498082148338567
b3477,nikB,0,0,942,0.0,0.5849256900212314,+,0.17,1.89885725093366,0.0,0.13443834221091974
b3478,nikC,0,0,831,0.0,0.6113116726835138,+,0.58,1.8480441060485016,0.0,0.1340570124602189
b3479,nikD,0,0,762,0.0,0.5931758530183727,+,1.86,2.369011292982509,0.0,0.13371273848190257
b3480,nikE,0,0,804,0.0,0.5646766169154229,+,4.11,2.649386011029612,0.0,0.13337578948184828
b3481,nikR,0,0,399,0.0,0.5739348370927319,+,65.9,5.446424660837958,0.0,0.1331133829076372
b3482,rhsB,1,1,4233,0.0002362390739428,0.5884715331915898,+,0.503,2.255060602552661,0.0,0.13202713171948263
b3483,yhhH,0,0,381,0.0,0.3359580052493438,+,0.324,1.995336568324395,0.0,0.13104429198914525
b3484,yhhI,1,1,1134,0.0008818342151675,0.4162257495590828,+,0.965,1.557580868698308,0.0,0.13046001725247822
b3485,yhhJ,0,0,1122,0.0,0.5481283422459893,-,0.854,5.46235539439922,0.0,0.1299020262613397
b3486,rbbA,1,1,2733,0.000365898280278,0.5675082327113062,-,9.16,5.676719151634706,0.0,0.12907085666913418
b3487,yhiI,0,0,1065,0.0,0.5830985915492958,-,83.4,6.363671297807449,0.0,0.12825304439023003
b3488,yhiJ,1,1,1620,0.0006172839506172,0.3746913580246913,-,2.7,2.585141088656211,0.0,0.12751580687220843
b3491,yhiM,0,0,1050,0.0,0.4723809523809524,+,,3.8594584480700167,0.0,0.12596980557784168
b3492,yhiN,0,0,1200,0.0,0.5516666666666666,-,3.8,5.220170493405052,0.0,0.12534847506879015
b3493,pitA,0,0,1497,0.0,0.541750167000668,+,54.7,7.156609341530359,0.0,0.12466682120934529
b3494,uspB,0,0,333,0.0,0.4744744744744745,-,3.56,7.098713298278736,0.0,0.12416656828215472
b3495,uspA,0,0,432,0.0,0.4953703703703703,+,30087.0,11.04110769455745,0.0,0.12383220456854585
b3496,dtpB,0,0,1467,0.0,0.5194274028629857,+,1.92,4.154738575336733,0.0,0.12328584736641178
b3497,rsmJ,0,0,750,0.0,0.584,-,6.23,5.086016188455812,0.0,0.12278602532029545
b3498,prlC,0,0,2040,0.0,0.5475490196078432,-,408.0,7.101585652467875,0.0,0.12218063741099074
b3499,rlmJ,0,0,840,0.0,0.5464285714285714,+,24.1,6.1643634573763215,0.0,0.12147183804386887
b3500,gor,0,0,1350,0.0,0.5392592592592592,+,165.0,7.279801485954758,0.0,0.12096813806808437
b3501,arsR,0,0,351,0.0,0.5128205128205128,+,1.39,3.196232986740737,0.0,0.1202231446907265
b3502,arsB,0,0,1287,0.0,0.5407925407925408,+,,2.560931675179226,0.0,0.11984612375076804
b3503,arsC,0,0,423,0.0,0.5224586288416075,+,5.52,4.069714841323965,0.0,0.11947125721618079
b3504,yhiS,0,0,1221,0.0,0.3398853398853398,+,,0.6494297377336463,0.0,0.11858665837076972
b3505,insH1,0,0,1014,0.0,0.5483234714003945,-,0.59,6.7815507090801965,,0.11850565272881293
b3506,slp,0,0,564,0.0,0.4609929078014184,+,569.0,8.13003119220562,0.0,0.11783606353944673
b3507,dctR,0,0,528,0.0,0.3977272727272727,+,0.471,4.22873005522021,0.0,0.11753272326318302
b3508,yhiD,0,0,645,0.0,0.4573643410852713,-,0.663,5.050097501301017,0.0,0.11726126818641294
b3509,hdeB,0,0,324,0.0,0.404320987654321,-,1621.0,10.178261131551428,0.0,0.11702385271450767
b3510,hdeA,0,0,330,0.0,0.4333333333333333,-,4440.0,11.165013392886488,0.0,0.11683211063647167
b3511,hdeD,1,1,570,0.0017543859649122,0.4684210526315789,+,133.0,7.946676161592069,0.0,0.11652747771698524
b3512,gadE,0,0,525,0.0,0.3295238095238095,+,20.7,7.376146872059783,0.0,0.11594665002891212
b3513,mdtE,0,0,1155,0.0,0.5471861471861472,+,52.2,4.8244043033654,0.0,0.11543777948023677
b3514,mdtF,0,0,3111,0.0,0.5306975249116039,+,15.9,4.45884929962283,0.0,0.11450707635988222
b3515,gadW,1,1,726,0.0013774104683195,0.418732782369146,-,10.1,7.0355622027640505,0.0,0.11352294398632211
b3516,gadX,2,1,822,0.0024330900243309,0.4099756690997567,-,0.704,7.946829075037374,0.0,0.11303001603739359
b3517,gadA,0,0,1398,0.0,0.5400572246065808,-,1344.0,7.634226201415408,0.0,0.11239145028537254
b3518,yhjA,0,0,1395,0.0,0.4853046594982079,-,93.7,3.0103642291757717,0.0,0.11169816263692324
b3519,treF,0,0,1647,0.0,0.5403764420157863,+,2.19,5.873791016157765,0.0,0.11086785480686617
b3520,yhjB,0,0,600,0.0,0.4783333333333333,-,0.069,3.836568313447073,0.0,0.11036070778248779
b3521,yhjC,0,0,897,0.0,0.5340022296544036,+,1.15,4.321459018934276,0.0,0.10981348881820524
b3522,yhjD,0,0,1011,0.0,0.5281899109792285,+,6.82,5.649713565107094,0.0,0.10938045333859583
b3523,yhjE,0,0,1320,0.0,0.5575757575757576,+,27.9,8.481318071243573,0.0,0.10870009212237368
b3524,yhjG,0,0,2058,0.0,0.532555879494655,-,24.8,5.518558323549391,0.0,0.10789305187032548
b3525,yhjH,0,0,765,0.0,0.5294117647058824,-,7.29,3.0222023840427306,0.0,0.1072540552372302
b3526,kdgK,0,0,927,0.0,0.5728155339805825,+,196.0,6.05550398117047,0.0,0.10678870367705291
b3527,yhjJ,1,1,1494,0.000669344042838,0.535475234270415,-,108.0,5.679077850428344,0.0,0.10622468035087508
b3528,dctA,0,0,1284,0.0,0.5179127725856698,-,75.9,5.011876363551791,0.0,0.10553010005920306
b3529,yhjK,0,0,1986,0.0,0.525679758308157,-,7.72,4.565423385923959,0.0,0.1047458965040895
b3530,bcsC,0,0,3471,0.0,0.571593200806684,-,7.19,4.139421697882305,0.0,0.10353425892333161
b3531,bcsZ,0,0,1104,0.0,0.5489130434782609,-,0.588,2.927312082232304,,0.10255529712266236
b3532,bcsB,1,1,2337,0.0004278990158322,0.5498502353444588,-,0.772,3.203207359103486,0.0,0.10181030374530448
b3533,bcsA,0,0,2616,0.0,0.5538990825688074,-,2.58,2.4589163767601496,0.0,0.1007374098704513
b3534,bcsQ,0,0,750,0.0,0.54,-,,4.239516067137537,0.0,0.1000126679035826
b3535,yhjR,0,0,186,0.0,0.4623655913978494,-,,6.698420993096116,0.0,0.09980498322579978
b3536,bcsE,0,0,1569,0.0,0.4888463989802422,+,0.948,6.898006986231318,0.0,0.09930860822827735
b3537,bcsF,1,1,189,0.0052910052910052,0.4867724867724867,+,7.73,5.470965178771219,0.0,0.09893029464509619
b3538,bcsG,0,0,1677,0.0,0.5277280858676208,+,3.29,5.673659308933509,0.0,0.09852871348390616
b3539,yhjV,0,0,1269,0.0,0.4554767533490937,+,0.665,3.678553863624815,0.0,0.09760447357966517
b3540,dppF,0,0,1002,0.0,0.562874251497006,-,63.2,6.588731557326985,0.0,0.09710120448495492
b3541,dppD,0,0,981,0.0,0.5677879714576962,-,78.6,6.68679455556382,0.0,0.09667463222145908
b3542,dppC,0,0,900,0.0,0.5922222222222222,-,3.41,6.01791441594501,0.0,0.09626357167663582
b3543,dppB,0,0,1017,0.0,0.5663716814159292,-,42.7,5.978060584732359,0.0,0.09584561703462474
b3544,dppA,0,0,1605,0.0,0.5165109034267913,-,2345.0,9.971612642132484,0.0,0.09514715881328457
b3546,eptB,0,0,1689,0.0,0.5050325636471285,-,8.18,4.167526520428665,0.0,0.09397171524276271
b3547,yhjX,0,0,1206,0.0,0.5132669983416253,-,0.052,2.375494152312887,0.0,0.09320733221706409
b3548,yhjY,0,0,696,0.0,0.5043103448275862,-,,6.283428917193305,0.0,0.09269803078731452
b3549,tag,0,0,561,0.0,0.499108734402852,+,6.91,6.3534557274071926,0.0,0.09235849650081479
b3550,yiaC,0,0,438,0.0,0.5251141552511416,+,0.069,4.982796860781942,0.0,0.09214348684476992
b3551,bisC,0,0,2331,0.0,0.5448305448305448,-,8.68,5.83801861238496,0.0,0.09155964298917713
b3552,yiaD,0,0,657,0.0,0.5814307458143074,+,112.0,4.287890135592357,0.0,0.09084912009775829
b3553,ghrB,0,0,972,0.0,0.5216049382716049,+,394.0,8.094720087340075,0.0,0.0904522786283849
b3554,yiaF,0,0,708,0.0,0.5070621468926554,-,343.0,8.250768774420584,0.0,0.0900679327101644
b3555,yiaG,0,0,288,0.0,0.4409722222222222,+,0.613,9.191513708517904,0.0,0.0896654897868259
b3556,cspA,0,0,210,0.0,0.4904761904761904,+,625.0,9.72533299561064,0.0,0.08943626105533116
b3557,insJ,0,0,519,0.0,0.4624277456647399,+,,3.0768668826283654,0.0,0.08909801941205416
b3558,insK,0,0,849,0.0,0.4299175500588928,+,6.26,2.241957817164594,0.0,0.08880372763834946
b3559,glyS,0,0,2067,0.0,0.5549104983067247,-,763.0,8.514364028037896,1.0,0.08805442545024918
b3560,glyQ,0,0,909,0.0,0.5632563256325632,-,454.0,8.677548706846418,1.0,0.08740810383889185
b3561,wecH,0,0,993,0.0,0.4692849949647533,+,0.006,3.2407749156132715,0.0,0.08675230284390127
b3562,yiaA,0,0,435,0.0,0.4137931034482758,-,2.14,1.5874357552407017,0.0,0.0864256949896287
b3563,yiaB,0,0,339,0.0,0.415929203539823,-,,1.6324306358721528,0.0,0.08623826172233506
b3564,xylB,0,0,1452,0.0,0.5488980716253443,-,1.9,3.2970086002846446,0.0,0.08577851161612288
b3565,xylA,0,0,1320,0.0,0.5098484848484849,-,11.9,4.133034321818005,0.0,0.08514942524773507
b3566,xylF,0,0,990,0.0,0.4414141414141414,+,242.0,1.6376271819318131,0.0,0.08449319337167026
b3567,xylG,0,0,1539,0.0,0.4710851202079272,+,1.21,1.8655437475060528,0.0,0.08391408920789409
b3568,xylH,0,0,1179,0.0,0.539440203562341,+,5.25,2.1934670610299896,0.0,0.0833371394494891
b3569,xylR,0,0,1176,0.0,0.4880952380952381,+,0.462,4.630630318461266,0.0,0.08279509105809742
b3570,bax,0,0,822,0.0,0.4841849148418491,-,2.55,8.086404060038832,0.0,0.08227932641223426
b3571,malS,0,0,2028,0.0,0.5290927021696252,+,0.685,3.109032882522793,0.0,0.08152657717554009
b3572,avtA,0,0,1251,0.0,0.5227817745803357,+,37.0,8.063914715275908,0.0,0.08074280450150076
b3573,ysaA,0,0,471,0.0,0.5371549893842887,-,,4.298724391706537,0.0,0.0803058910922232
b3574,yiaJ,0,0,846,0.0,0.5236406619385343,-,20.6,6.001202656058132,0.0,0.07997712883257943
b3575,yiaK,0,0,996,0.0,0.5311244979919679,+,1.47,1.48002130589197,0.0,0.07949281850513568
b3576,yiaL,0,0,465,0.0,0.4559139784946237,+,0.579,0.7382332056054604,0.0,0.07917224298590243
b3577,yiaM,0,0,471,0.0,0.4437367303609342,+,,0.4429432272322221,0.0,0.07891888491425035
b3578,yiaN,0,0,1275,0.0,0.5098039215686274,+,0.088,0.546491760889758,0.0,0.0785405713310692
b3579,yiaO,0,0,984,0.0,0.5132113821138211,+,5.22,0.8124329248730107,0.0,0.07804721250106643
b3580,lyxK,0,0,1494,0.0,0.5749665327978581,+,0.078,1.525409318049877,0.0,0.07751076556363984
b3581,yiaQ,0,0,660,0.0,0.5969696969696969,+,1.29,1.59258006824404,0.0,0.07704713752775952
b3582,yiaR,0,0,858,0.0,0.5582750582750583,+,3.51,2.004292199547872,0.0,0.07672225319778389
b3583,yiaS,0,0,693,0.0,0.5757575757575758,+,,2.95838464972909,0.0,0.07639004388954622
b3584,yiaT,0,0,738,0.0,0.489159891598916,-,1.57,2.2827651738783694,0.0,0.07593115554548252
b3585,yiaU,0,0,972,0.0,0.4783950617283951,+,0.339,3.6318190101563297,0.0,0.07550846121165482
b3586,yiaV,0,0,1134,0.0,0.5079365079365079,-,0.396,1.5620415496627438,0.0,0.0750551743215562
b3587,yiaW,0,0,321,0.0,0.470404984423676,-,2.46,1.1163997174185485,0.0,0.0747384767319911
b3588,aldB,0,0,1536,0.0,0.5481770833333334,-,953.0,3.921877578071233,0.0,0.07410249626641549
b3589,yiaY,1,1,1149,0.000870322019147,0.5065274151436031,-,4.39,0.7094727841208257,0.0,0.07345229672539001
b3590,selB,0,0,1842,0.0,0.5646036916395223,-,35.2,6.294452343889023,0.0,0.07272496947207589
b3591,selA,0,0,1389,0.0,0.5608351331893449,-,14.5,6.217132206623591,0.0,0.0720295274182554
b3592,yibF,0,0,606,0.0,0.528052805280528,-,156.0,6.607300071134216,0.0,0.07155641999874182
b3593,rhsA,0,0,4131,0.0,0.5954974582425563,+,0.347,2.296737846592582,0.0,0.07043699096787093
b3594,yibA,0,0,840,0.0,0.3369047619047619,+,4.16,3.602026755189949,0.0,0.06935591035260721
b3595,yibJ,0,0,942,0.0,0.4777070063694267,+,,2.964725159947928,0.0,0.06895303654819449
b3596,yibG,0,0,459,0.0,0.3246187363834422,+,,1.5705428850604428,0.0,0.06864538746118838
b3597,yibH,0,0,1134,0.0,0.527336860670194,-,9.92,3.2245225234824155,0.0,0.0676095493587197
b3598,yibI,0,0,360,0.0,0.5194444444444445,-,,3.824605617409925,0.0,0.06728552679089256
b3599,mtlA,0,0,1911,0.0,0.5395081109366824,+,217.0,5.968019700496133,0.0,0.06656423187261777
b3600,mtlD,1,1,1146,0.0008726003490401,0.525305410122164,+,382.0,6.796992362705263,0.0,0.06580545030088425
b3601,mtlR,0,0,585,0.0,0.5128205128205128,+,2.31,5.801337875456171,0.0,0.06543187640951971
b3602,yibL,0,0,360,0.0,0.5138888888888888,+,272.0,7.303517170330267,0.0,0.06500918207569202
b3603,lldP,0,0,1653,0.0,0.5523290986085905,+,1.88,3.958036227316733,0.0,0.06441456619324326
b3604,lldR,0,0,774,0.0,0.541343669250646,+,2.0,3.960295623738968,0.0,0.06389061480696959
b3605,lldD,0,0,1188,0.0,0.5572390572390572,+,71.5,4.789752703338264,0.0,0.06346835135421613
b3606,trmL,0,0,471,0.0,0.5520169851380042,+,5.8,4.494407628501324,0.0,0.063024974728825
b3607,cysE,0,0,819,0.0,0.5372405372405372,-,130.0,7.188660543610746,0.0,0.06272335797685824
b3608,gpsA,0,0,1017,0.0,0.5693215339233039,-,140.0,7.817798092570706,1.0,0.06229247690262001
b3609,secB,0,0,465,0.0,0.5096774193548387,-,1939.0,9.75044792676232,0.0,0.061972332264461014
b3610,grxC,0,0,249,0.0,0.5301204819277109,-,805.0,9.365002346553023,0.0,0.061790500451132484
b3611,yibN,0,0,429,0.0,0.4988344988344988,-,407.0,8.677245981294886,0.0,0.061582384892275424
b3612,gpmM,0,0,1542,0.0,0.5356679636835279,+,543.0,8.669493882205808,0.0,0.06105110852773969
b3613,envC,0,0,1257,0.0,0.5719968178202068,+,5.44,6.466062973526261,0.0,0.06043279418620784
b3614,yibQ,0,0,957,0.0,0.5287356321839081,+,2.93,5.133390131192799,0.0,0.0599532235505807
b3615,yibD,0,0,1032,0.0,0.4602713178294573,-,4.51,1.690484178989703,0.0,0.059529236573530285
b3616,tdh,0,0,1023,0.0,0.5161290322580645,-,120.0,6.130218385657752,0.0,0.05898287937139622
b3617,kbl,0,0,1194,0.0,0.542713567839196,-,203.0,5.57854380155642,0.0,0.05849986168717517
b3618,yibB,0,0,855,0.0,0.3707602339181287,-,6.47,6.0745630736400935,0.0,0.05793928540959124
b3619,hldD,0,0,930,0.0,0.510752688172043,+,759.0,8.342416719701177,0.0,0.05742265900157961
b3620,waaF,0,0,1044,0.0,0.5373563218390804,+,6.86,6.878907703367793,0.0,0.05699220880841562
b3621,waaC,0,0,957,0.0,0.5120167189132706,+,3.25,5.966431271683259,0.0,0.05655874244773197
b3622,waaL,1,1,1257,0.0007955449482895,0.3198090692124105,+,0.228,5.773719712366055,0.0,0.056076586525659396
b3623,waaU,1,1,1071,0.0009337068160597,0.3099906629318394,-,13.4,5.6464797202714205,0.0,0.05556039099872201
b3624,waaZ,0,0,849,0.0,0.326266195524146,-,1.06,5.573053417094617,0.0,0.055131664329854974
b3625,waaY,0,0,696,0.0,0.3548850574712643,-,9.11,6.030501957131226,0.0,0.05476713894104944
b3626,waaJ,0,0,1014,0.0,0.3392504930966469,-,7.64,6.043081493245428,0.0,0.05439011800109099
b3627,waaR,0,0,1017,0.0,0.3628318584070796,-,0.821,6.021334669824315,0.0,0.05393467670562119
b3628,waaB,0,0,1077,0.0,0.3974001857010213,-,1.96,6.04533839628223,0.0,0.05348268245874529
b3629,waaS,0,0,933,0.0,0.2690246516613076,-,3.78,5.60367736131213,0.0,0.053029826449720915
b3630,waaP,0,0,795,0.0,0.4352201257861635,-,32.5,5.88337035899019,0.0,0.0526407408396838
b3631,waaG,0,0,1122,0.0,0.4483065953654189,-,3.48,5.920847519436106,0.0,0.05222968029486054
b3632,waaQ,0,0,1032,0.0,0.4467054263565891,-,4.33,6.248822008114994,0.0,0.051766052258980205
b3633,waaA,0,0,1275,0.0,0.5396078431372549,+,11.9,5.859378676726204,1.0,0.05107793518342176
b3634,coaD,0,0,477,0.0,0.5283018867924528,+,38.3,5.595199289990455,1.0,0.0506961745516467
b3635,mutM,0,0,807,0.0,0.540272614622057,-,2.78,3.999333083867656,0.0,0.05040188277794199
b3636,rpmG,0,0,165,0.0,0.4121212121212121,-,2782.0,10.944577676434587,0.0,0.05014938646843839
b3637,rpmB,0,0,234,0.0,0.5384615384615384,-,4302.0,12.201501177860836,1.0,0.05005329998888327
b3638,yicR,0,0,666,0.0,0.481981981981982,-,0.587,6.168835010201866,0.0,0.049765040550217896
b3639,dfp,0,0,1218,0.0,0.5377668308702791,+,143.0,6.837213048006807,1.0,0.04928417727136804
b3640,dut,0,0,453,0.0,0.5496688741721855,+,300.0,8.009042139265224,1.0,0.04893171655264117
b3641,slmA,0,0,594,0.0,0.5336700336700336,+,22.1,7.0106378592016,0.0,0.04865896883264838
b3642,pyrE,0,0,639,0.0,0.5336463223787168,-,32.9,3.823610195006651,0.0,0.048376741729022336
b3643,rph,0,0,684,0.0,0.5628654970760234,-,,6.36391746983743,0.0,0.04804970299367553
b3644,yicC,0,0,861,0.0,0.5400696864111498,+,303.0,7.3707305465180015,0.0,0.04766147914578689
b3645,dinD,0,0,822,0.0,0.4586374695863747,+,0.515,3.40374394040044,0.0,0.04720259080172318
b3646,yicG,0,0,615,0.0,0.5365853658536586,+,0.429,1.964429180596426,0.0,0.04676740091674257
b3647,ligB,0,0,1680,0.0,0.5261904761904762,-,0.765,2.2638302879974725,0.0,0.04627318032459133
b3648,gmk,0,0,621,0.0,0.4911433172302737,+,139.0,8.518616483262335,1.0,0.04566563800991544
b3649,rpoZ,0,0,273,0.0,0.5384615384615384,+,1633.0,9.576736070735462,0.0,0.04544847394849937
b3650,spoT,0,0,2106,0.0,0.5379867046533713,+,20.9,7.712217083916112,1.0,0.04492667696759688
b3651,trmH,0,0,687,0.0,0.5560407569141194,+,13.6,6.068015723602367,0.0,0.044321289058292176
b3652,recG,1,1,2079,0.0004810004810004,0.5728715728715729,+,5.12,5.30919826035524,0.0,0.04372193348402681
b3653,gltS,0,0,1203,0.0,0.5378221113881961,-,7.38,5.380963068520695,0.0,0.04294117697750715
b3654,xanP,1,1,1389,0.0007199424046076,0.5500359971202304,+,0.348,6.616662137036717,0.0,0.04226124664235923
b3655,yicH,0,0,1707,0.0,0.5430579964850615,+,21.0,6.175077989944656,0.0,0.041541244367307155
b3656,yicI,0,0,2316,0.0,0.5211571675302246,-,0.198,2.7543279392836357,0.0,0.04065061318685675
b3657,yicJ,1,1,1380,0.0007246376811594,0.494927536231884,-,0.045,1.5842922042001824,0.0,0.03984917438877365
b3659,setC,0,0,1182,0.0,0.461082910321489,+,0.298,1.3101273305948098,0.0,0.03885513175050607
b3660,yicL,0,0,921,0.0,0.4875135722041259,+,0.002,4.910941389200048,0.0,0.038353586180092776
b3661,nlpA,0,0,816,0.0,0.4754901960784313,-,198.0,7.874888895272666,0.0,0.03797656524013433
b3662,nepI,0,0,1188,0.0,0.5303030303030303,-,0.005,4.146162861907356,0.0,0.0373043907643227
b3663,yicN,0,0,450,0.0,0.5288888888888889,-,2.75,4.46018303133293,0.0,0.036859721495708854
b3664,yicO,0,0,1332,0.0,0.4834834834834834,-,4.07,1.3150765926887908,0.0,0.0364521079994795
b3665,ade,0,0,1764,0.0,0.5470521541950113,+,1.35,3.146931538362713,0.0,0.03570883814641856
b3666,uhpT,0,0,1389,0.0,0.5298776097912167,-,0.685,2.6532318524763063,0.0,0.035009087281855686
b3667,uhpC,0,0,1317,0.0,0.5504935459377372,-,0.374,3.0176721218362506,0.0,0.034365781838018014
b3668,uhpB,0,0,1500,0.0,0.572,-,2.29,3.9271264088402655,0.0,0.0337534998315255
b3669,uhpA,0,0,588,0.0,0.5901360544217688,-,14.3,6.790887557856818,0.0,0.03330279822787232
b3670,ilvN,0,0,288,0.0,0.4895833333333333,-,197.0,7.790674661788322,0.0,0.033080463593565396
b3671,ilvB,0,0,1686,0.0,0.5640569395017794,-,410.0,7.920991554426817,0.0,0.03265259868684684
b3672,ivbL,0,0,96,0.0,0.59375,-,,,0.0,0.03222214849368285
b3673,emrD,0,0,1182,0.0,0.5727580372250423,+,,1.0137567761111148,0.0,0.03154351080175765
b3674,yidF,0,0,495,0.0,0.5373737373737374,-,2.41,3.399743712518268,0.0,0.031178123650803635
b3675,yidG,0,0,360,0.0,0.5055555555555555,-,0.673,4.19994591616866,0.0,0.030994137432103913
b3676,yidH,0,0,345,0.0,0.5217391304347826,-,3.44,4.823932241157363,0.0,0.030845914342565967
b3677,yidI,0,0,447,0.0,0.4832214765100671,+,60.5,4.0221584205905465,0.0,0.030627888519001424
b3678,yidJ,0,0,1491,0.0,0.5204560697518444,-,1.05,1.8678116553617523,0.0,0.030189251585426912
b3679,yidK,0,0,1713,0.0,0.535318155283129,-,,1.164029161394428,0.0,0.029499410985571517
b3680,yidL,0,0,891,0.0,0.4365881032547699,+,3.37,2.8579725521719226,0.0,0.028865584925367088
b3683,glvC,0,0,1614,0.0,0.5223048327137546,-,,0.7860462023958673,,0.027975384625990918
b3684,yidP,0,0,714,0.0,0.5154061624649859,+,0.086,1.941262735504676,0.0,0.027345436495454636
b3685,yidE,0,0,1659,0.0,0.5298372513562387,-,3.57,5.068125525785556,0.0,0.026834842422482342
b3686,ibpB,0,0,426,0.0,0.4929577464788732,-,102.0,4.284993008787103,0.0,0.026300119009352703
b3687,ibpA,0,0,411,0.0,0.4744525547445255,-,143.0,7.079724619606238,0.0,0.02607089027785797
b3688,yidQ,0,0,330,0.0,0.5393939393939394,+,15.4,7.819451770984035,0.0,0.025778322028450217
